FAM_0001;REF
WABCO   ;9518117640               
WABCO   ;9518117720               
WABCO   ;9518117730               
WABCO   ;9518117810               
WABCO   ;9518117990               
WABCO   ;9518118010               
WABCO   ;9518118020               
WABCO   ;9518122450               
WABCO   ;9518123050               
WABCO   ;9518124250               
WABCO   ;9518127010               
WABCO   ;9518127020               
WABCO   ;9518127030               
WABCO   ;9518127060               
WABCO   ;9518127100               
WABCO   ;9518127110               
WABCO   ;9518127120               
WABCO   ;9518127190               
WABCO   ;9518127210               
WABCO   ;9518127390               
WABCO   ;9518127400               
WABCO   ;9518127490               
WABCO   ;9518127620               
WABCO   ;9518127710               
WABCO   ;9518131500               
WABCO   ;9518137110               
WABCO   ;9518137140               
WABCO   ;9518137260               
WABCO   ;9518137320               
WABCO   ;9518147000               
WABCO   ;9518147010               
WABCO   ;9518147040               
WABCO   ;9518147050               
WABCO   ;9518147060               
WABCO   ;9518147080               
WABCO   ;9518147120               
WABCO   ;9518147160               
WABCO   ;9518147210               
WABCO   ;9518147240               
WABCO   ;9518147270               
WABCO   ;9518147280               
WABCO   ;9518147290               
WABCO   ;9518147300               
WABCO   ;9518147470               
WABCO   ;9518147480               
WABCO   ;9518147530               
WABCO   ;9518147560               
WABCO   ;9518147570               
WABCO   ;9518147810               
WABCO   ;9518147820               
WABCO   ;9518147840               
WABCO   ;9518950500               
WABCO   ;9518950600               
WABCO   ;9518990010               
WABCO   ;9518990020               
WABCO   ;9519000020               
WABCO   ;9520020000               
WABCO   ;9520030000               
WABCO   ;9520030002               
WABCO   ;9520030010               
WABCO   ;9520030230               
WABCO   ;9520030250               
WABCO   ;9520030280               
WABCO   ;9520030290               
WABCO   ;9520030300               
WABCO   ;9520030310               
WABCO   ;9520030320               
WABCO   ;9520030400               
WABCO   ;9520031000               
WABCO   ;9520031010               
WABCO   ;9520040010               
WABCO   ;9520040020               
WABCO   ;9522000012               
WABCO   ;9522000210               
WABCO   ;9522000220               
WABCO   ;9522000330               
WABCO   ;9522000340               
WABCO   ;9522000350               
WABCO   ;9522000370               
WABCO   ;9522000380               
WABCO   ;9522000400               
WABCO   ;9522002100               
WABCO   ;9522002210               
WABCO   ;9522002220               
WABCO   ;9522002250               
WABCO   ;9522002260               
WABCO   ;9522006514               
WABCO   ;9522006524               
WABCO   ;9522009010               
WABCO   ;9522009020               
WABCO   ;9522009050               
WABCO   ;9522010010               
WABCO   ;9522010020               
WABCO   ;9522010030               
WABCO   ;9522010040               
WABCO   ;9522010070               
WABCO   ;9522010080               
WABCO   ;9522010110               
WABCO   ;9522010120               
WABCO   ;9522010130               
WABCO   ;9522010140               
WABCO   ;9522010150               
WABCO   ;9522010160               
WABCO   ;9522010170               
WABCO   ;9522010180               
WABCO   ;9522010190               
WABCO   ;9522019202               
WABCO   ;9607300000               
WABCO   ;9607300010               
WABCO   ;9607300060               
WABCO   ;9607300070               
WABCO   ;9607300120               
WABCO   ;9607300130               
WABCO   ;9607300140               
WABCO   ;9607300150               
WABCO   ;9607300160               
WABCO   ;9607300210               
WABCO   ;9607300220               
WABCO   ;9607300524               
WABCO   ;9607300534               
WABCO   ;9607300544               
WABCO   ;9607300554               
WABCO   ;9607300564               
WABCO   ;9607300574               
WABCO   ;9607300584               
WABCO   ;9607300694               
WABCO   ;9607300704               
WABCO   ;9607300714               
WABCO   ;9607308204               
WABCO   ;9607308222               
WABCO   ;9607308254               
WABCO   ;9607308282               
WABCO   ;9607308292               
WABCO   ;9607308324               
WABCO   ;9607309292               
WABCO   ;9607310010               
WABCO   ;9607310030               
WABCO   ;9607310110               
WABCO   ;9607310130               
WABCO   ;9607310170               
WABCO   ;9607310190               
WABCO   ;9607310210               
WABCO   ;9607310310               
WABCO   ;9607310410               
WABCO   ;9607310510               
WABCO   ;9607310530               
WABCO   ;9607310550               
WABCO   ;9607310570               
WABCO   ;9607310610               
WABCO   ;9607310630               
WABCO   ;9607310710               
WABCO   ;9607310730               
WABCO   ;9607310750               
WABCO   ;9607310810               
WABCO   ;9607311000               
WABCO   ;9607311100               
WABCO   ;9607311300               
WABCO   ;9607311400               
WABCO   ;9607311420               
WABCO   ;9607311500               
WABCO   ;9607311600               
WABCO   ;9607313300               
WABCO   ;9607313500               
WABCO   ;9607313600               
WABCO   ;9607318000               
WABCO   ;9607318010               
WABCO   ;9607318020               
WABCO   ;9607318030               
WABCO   ;9607318040               
WABCO   ;9607318050               
WABCO   ;9607318080               
WABCO   ;9607318090               
WABCO   ;9607318100               
WABCO   ;9607318110               
WABCO   ;9607318120               
WABCO   ;9607318130               
WABCO   ;9607318140               
WABCO   ;9607318160               
WABCO   ;9607318210               
WABCO   ;9607318220               
WABCO   ;9607318230               
WABCO   ;9607318250               
WABCO   ;9607318260               
WABCO   ;9607318270               
WABCO   ;9607319202               
WABCO   ;9607319212               
WABCO   ;9607320000               
WABCO   ;9607321000               
WABCO   ;9607321010               
WABCO   ;9607321020               
WABCO   ;9607321040               
WABCO   ;9607321050               
WABCO   ;9607321060               
WABCO   ;9607321130               
WABCO   ;9607321170               
WABCO   ;9607321250               
WABCO   ;9607321330               
WABCO   ;9607321340               
WABCO   ;9607330000               
WABCO   ;9607331170               
WABCO   ;9607331190               
WABCO   ;9607331220               
WABCO   ;9607331240               
WABCO   ;9609010504               
WABCO   ;9609010514               
WABCO   ;9609010522               
WABCO   ;9609010532               
WABCO   ;9609010542               
WABCO   ;9609028204               
WABCO   ;9609058204               
